 Branch:,           1 , # of structures:,          23  outlet temperatures
      JDAY,      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,
  254.7838,    -99.00,    -99.00,    -99.00,    -99.00,     19.90,     17.11,     14.59,      9.12,      9.12,      8.49,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.43,    -99.00,      9.20,      8.26,      7.65,      7.10,    -99.00,      0.00,      0.00,      0.00,      0.00,      5.01,      5.01,      5.01,      5.01,     92.77,     54.24,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.97,      0.00,      4.96,      1.97,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  254.8259,    -99.00,    -99.00,    -99.00,    -99.00,     19.91,     17.17,     14.68,      9.12,      9.04,      8.49,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.45,    -99.00,      9.21,      8.25,      7.64,      7.10,    -99.00,      0.00,      0.00,      0.00,      0.00,      5.01,      5.01,      5.01,      5.01,     92.77,     54.24,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.97,      0.00,      4.96,      1.97,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  254.8672,    -99.00,    -99.00,    -99.00,    -99.00,     19.96,     17.23,     14.75,      9.10,      9.03,      8.46,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.50,    -99.00,      9.19,      8.22,      7.61,      7.08,    -99.00,      0.00,      0.00,      0.00,      0.00,      5.01,      5.01,      5.01,      5.01,     92.77,     54.24,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.97,      0.00,      4.96,      1.97,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  254.9093,    -99.00,    -99.00,    -99.00,    -99.00,     20.01,     17.27,     14.76,      9.05,      8.99,      8.41,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.56,    -99.00,      9.14,      8.16,      7.57,      7.06,    -99.00,      0.00,      0.00,      0.00,      0.00,      5.01,      5.01,      5.01,      5.01,     92.77,     54.24,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.97,      0.00,      4.96,      1.97,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  254.9518,    -99.00,    -99.00,    -99.00,    -99.00,     20.07,     17.33,     14.82,      9.02,      8.97,      8.39,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.62,    -99.00,      9.10,      8.12,      7.54,      7.05,    -99.00,      0.00,      0.00,      0.00,      0.00,      5.01,      5.01,      5.01,      5.01,     92.77,     54.24,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.96,      0.00,      4.96,      1.97,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  254.9931,    -99.00,    -99.00,    -99.00,    -99.00,     20.07,     17.35,     14.88,      9.02,      8.98,      8.38,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.62,    -99.00,      9.10,      8.11,      7.53,      7.04,    -99.00,      0.00,      0.00,      0.00,      0.00,      5.01,      5.01,      5.01,      5.01,     92.78,     54.25,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.96,      0.00,      4.96,      1.97,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.0347,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.71,      8.56,      8.19,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.58,    -99.00,      9.08,      8.13,      7.51,      7.03,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    140.29,     10.08,     16.71,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.96,      0.00,      4.96,      1.97,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.0768,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.71,      8.54,      8.17,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.57,    -99.00,      9.06,      8.09,      7.50,      7.02,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.61,     10.17,     16.86,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.96,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.1180,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.71,      8.53,      8.17,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.52,    -99.00,      9.05,      8.08,      7.49,      7.02,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.61,     10.17,     16.86,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.96,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.1598,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.73,      8.55,      8.18,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.46,    -99.00,      9.07,      8.10,      7.51,      7.02,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.61,     10.17,     16.86,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.96,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.2021,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.66,      8.58,      8.21,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.47,    -99.00,      9.10,      8.13,      7.53,      7.03,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.61,     10.17,     16.86,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.96,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.2434,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.76,      8.59,      8.23,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.46,    -99.00,      9.11,      8.16,      7.54,      7.03,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.61,     10.17,     16.86,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.95,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.2848,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.78,      8.63,      8.26,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.44,    -99.00,      9.14,      8.20,      7.58,      7.05,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.61,     10.17,     16.86,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.95,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.3274,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.81,      8.68,      8.31,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.41,    -99.00,      9.19,      8.25,      7.61,      7.06,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.61,     10.17,     16.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.95,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.3694,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.78,      8.69,      8.32,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.37,    -99.00,      9.19,      8.27,      7.63,      7.07,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.62,     10.17,     16.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.95,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.4107,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.78,      8.70,      8.33,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.40,    -99.00,      9.20,      8.28,      7.64,      7.07,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.62,     10.17,     16.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.95,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.4528,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.79,      8.72,      8.35,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.46,    -99.00,      9.22,      8.30,      7.65,      7.07,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.62,     10.17,     16.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.95,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.4942,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.79,      8.73,      8.36,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.52,    -99.00,      9.24,      8.32,      7.66,      7.07,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.62,     10.17,     16.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.95,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.5360,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.78,      8.73,      8.36,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.57,    -99.00,      9.23,      8.31,      7.65,      7.07,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.62,     10.17,     16.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.94,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.5773,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.77,      8.73,      8.36,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.57,    -99.00,      9.24,      8.32,      7.65,      7.07,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.62,     10.17,     16.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.94,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.6181,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.78,      8.74,      8.37,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.50,    -99.00,      9.25,      8.33,      7.65,      7.07,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.62,     10.17,     16.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.94,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.6594,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.79,      8.73,      8.36,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.43,    -99.00,      9.25,      8.31,      7.64,      7.06,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.62,     10.17,     16.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.94,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  255.7033,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,      9.76,      8.68,      8.31,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     20.35,    -99.00,      9.20,      8.25,      7.59,      7.03,    -99.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    141.62,     10.17,     16.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.94,      0.00,      4.96,      0.40,     13.71,      3.36,      0.00,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
